relation_id,head_entity_id,relation_type,tail_entity_id,evidence_text,source,source_id,confidence,created_at
rel_9fd2c05cfc1fccb7,ent_77fe8d4c39978930,measured_by,ent_92d315d3da55995a,The objective of this study was to determine if Edinburgh Postnatal Depression Scale (EPDS) scores at delivery discharge are predictive of EPDS scores at 2-6 weeks postpartum. This was a retrospective cohort study of all patients who delivered at an urban academic medical center from 6/2021 to 6/2022. Universal EPDS screening was implemented for all patients prior to discharge; a score of ≥ 9 was considered at risk for postpartum depression. Patients were re-screened at 2-6 weeks postpartum. The,pubmed,41872437,0.7,2026-04-10T11:06:57+00:00
rel_3d3e70967d46af63,ent_77fe8d4c39978930,measured_by,ent_fc193a1de4f53c5a,The objective of this study was to determine if Edinburgh Postnatal Depression Scale (EPDS) scores at delivery discharge are predictive of EPDS scores at 2-6 weeks postpartum. This was a retrospective cohort study of all patients who delivered at an urban academic medical center from 6/2021 to 6/2022. Universal EPDS screening was implemented for all patients prior to discharge; a score of ≥ 9 was considered at risk for postpartum depression. Patients were re-screened at 2-6 weeks postpartum. The,pubmed,41872437,0.7,2026-04-10T11:06:57+00:00
rel_4d51369b9507e9ba,ent_3c34679de46ddbcc,associated_with,ent_3cdb9c706d83c19b,"Postpartum depression (PPD) remains vastly underdiagnosed, and its clinical heterogeneity is not well understood. Diagnosis codes in electronic health records (EHRs) alone may not identify all PPD cases, highlighting a need for novel detection approaches. To develop a transformer-based natural language processing (NLP) method to identify patients with PPD from clinical notes in EHRs and to examine demographic and clinical heterogeneity among identified cases. Clinical notes from 64 426 patients ",pubmed,41871883,0.73,2026-04-10T11:06:57+00:00
rel_43d908ebde868e71,ent_3c34679de46ddbcc,measured_by,ent_92d315d3da55995a,"Longitudinal evidence on the direction of the association between postpartum depression (PPD) and mother-to-infant bonding (MIB) remains mixed and is largely based on high-income countries. We investigated the bidirectional associations between PPD symptoms and MIB in a low-risk Brazilian sample during the first year postpartum. One hundred mothers from the São Paulo metropolitan area (32 ± 5.9 years) were assessed at three time points during the first year postpartum (T1: 6 months, T2: 10 month",pubmed,41871634,0.7,2026-04-10T11:06:57+00:00
rel_65d688a6b979edc6,ent_3c34679de46ddbcc,measured_by,ent_fc193a1de4f53c5a,"Longitudinal evidence on the direction of the association between postpartum depression (PPD) and mother-to-infant bonding (MIB) remains mixed and is largely based on high-income countries. We investigated the bidirectional associations between PPD symptoms and MIB in a low-risk Brazilian sample during the first year postpartum. One hundred mothers from the São Paulo metropolitan area (32 ± 5.9 years) were assessed at three time points during the first year postpartum (T1: 6 months, T2: 10 month",pubmed,41871634,0.7,2026-04-10T11:06:57+00:00
rel_b2c07430c7bd8f02,ent_77fe8d4c39978930,measured_by,ent_92d315d3da55995a,"Longitudinal evidence on the direction of the association between postpartum depression (PPD) and mother-to-infant bonding (MIB) remains mixed and is largely based on high-income countries. We investigated the bidirectional associations between PPD symptoms and MIB in a low-risk Brazilian sample during the first year postpartum. One hundred mothers from the São Paulo metropolitan area (32 ± 5.9 years) were assessed at three time points during the first year postpartum (T1: 6 months, T2: 10 month",pubmed,41871634,0.7,2026-04-10T11:06:57+00:00
rel_b91c64b57c284215,ent_77fe8d4c39978930,measured_by,ent_fc193a1de4f53c5a,"Longitudinal evidence on the direction of the association between postpartum depression (PPD) and mother-to-infant bonding (MIB) remains mixed and is largely based on high-income countries. We investigated the bidirectional associations between PPD symptoms and MIB in a low-risk Brazilian sample during the first year postpartum. One hundred mothers from the São Paulo metropolitan area (32 ± 5.9 years) were assessed at three time points during the first year postpartum (T1: 6 months, T2: 10 month",pubmed,41871634,0.7,2026-04-10T11:06:57+00:00
rel_09f761185d1bddf0,D003866,has_symptom,S0000002,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.75,2026-04-10T11:06:57+00:00
rel_423a3ea55e8c8b1e,D003865,has_symptom,S0000002,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.75,2026-04-10T11:06:57+00:00
rel_b880c271d7986eb8,ent_3c34679de46ddbcc,has_symptom,S0000002,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.75,2026-04-10T11:06:57+00:00
rel_de0df5c93cafeb3e,D003866,associated_with,ent_8dd0a18747c4436e,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
rel_c2a33b407da364b0,D003866,associated_with,ent_e112220a6d85345b,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
rel_f86e6a2e992f95b0,D003865,associated_with,ent_8dd0a18747c4436e,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
rel_56b3589f6243bd78,D003865,associated_with,ent_e112220a6d85345b,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
rel_5a025d0c7381e235,ent_3c34679de46ddbcc,associated_with,ent_8dd0a18747c4436e,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
rel_25665b710706f150,ent_3c34679de46ddbcc,associated_with,ent_e112220a6d85345b,"Objective: Major depressive disorder with peripartum onset (also known as postpartum depression [PPD]) (DSM-5) is a debilitating condition that can be characterized by difficulty transitioning out of a negative affective state. Given the rapid clinical response typically observed with brexanolone, the treatment period provides a rare opportunity to study the dynamics of this transition. The present study examined the timing and pattern of symptom changes, including leading and residual symptoms ",pubmed,41871269,0.73,2026-04-10T11:06:57+00:00
